group,method,run_name,train_size,seed,run_dir,id_accuracy,id_auroc,far_ood_mutual_information,far_ood_logit_variance_sum,far_ood_expected_pairwise_kl,far_ood_softmax_variance_sum,near_ood_mutual_information,near_ood_logit_variance_sum,near_ood_expected_pairwise_kl,near_ood_softmax_variance_sum,far_ood_predictive_entropy,far_ood_one_minus_max_softmax,near_ood_predictive_entropy,near_ood_one_minus_max_softmax,long_tail_mutual_information,long_tail_logit_variance_sum,long_tail_expected_pairwise_kl,long_tail_softmax_variance_sum,long_tail_predictive_entropy,long_tail_one_minus_max_softmax
data_eff,map,pneumonia_map_n100,100.0,4,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n100/20260715_162223,0.5769230769230769,0.9147819417050187,,,,,,,,,0.6292249417249417,0.6292244732759202,0.4910913373198219,0.4910912471767179,,,,,,
data_eff,map,pneumonia_map_n1000,1000.0,0,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n1000/20260715_162509,0.8685897435897436,0.96689677843524,,,,,,,,,0.6787948118333971,0.6787945776088863,0.8623560324486329,0.8623559423055289,,,,,,
data_eff,map,pneumonia_map_n1000,1000.0,1,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n1000/20260715_162553,0.8589743589743589,0.9685733070348455,,,,,,,,,0.6773159182725099,0.6773163867215314,0.8169854307109623,0.8169852954963064,,,,,,
data_eff,map,pneumonia_map_n1000,1000.0,2,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n1000/20260715_162845,0.7676282051282052,0.9225071225071225,,,,,,,,,0.695891795771217,0.6958915615467063,0.8261227413743867,0.8261227864459386,,,,,,
data_eff,map,pneumonia_map_n1000,1000.0,3,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n1000/20260715_162936,0.8461538461538461,0.9649901380670611,,,,,,,,,0.638286619596909,0.6382863853723981,0.8552368906686744,0.8552369808117782,,,,,,
data_eff,map,pneumonia_map_n1000,1000.0,4,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n1000/20260715_163224,0.8701923076923077,0.9685185185185186,,,,,,,,,0.6513029441084104,0.6513031783329212,0.8386490271035074,0.8386490271035074,,,,,,
data_eff,map,pneumonia_map_n10000,10000.0,0,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n10000/20260715_163320,0.905448717948718,0.9789940828402368,,,,,,,,,0.4946709239313741,0.49466741056371283,0.8576716108356338,0.857671115048562,,,,,,
data_eff,map,pneumonia_map_n10000,10000.0,1,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n10000/20260715_163617,0.8830128205128205,0.9619329388560158,,,,,,,,,0.33449040241644745,0.33448735749780767,0.8847137307418271,0.8847134603125153,,,,,,
data_eff,map,pneumonia_map_n10000,10000.0,2,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n10000/20260715_163734,0.9006410256410257,0.968003506465045,,,,,,,,,0.6382758452694144,0.6382737372488176,0.8888550852248962,0.8888551753680001,,,,,,
data_eff,map,pneumonia_map_n10000,10000.0,3,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n10000/20260715_164055,0.9102564102564102,0.9728577690116151,,,,,,,,,0.7476905463239868,0.7476907805484976,0.7867249766349076,0.7867249315633554,,,,,,
data_eff,map,pneumonia_map_n10000,10000.0,4,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_map_n10000/20260715_164218,0.8701923076923077,0.9692636423405654,,,,,,,,,0.7918587307654832,0.791858964989994,0.8768668636834348,0.8768667284687788,,,,,,
full_data,ensemble,pneumonia_deep_ensemble,,0,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_deep_ensemble/20260709_152920,0.9262820512820513,0.9790050405435021,0.8615527023887153,,,0.8774748161806041,0.8799486761223179,,,0.8863601043929259,,,,,,,,,,
full_data,ensemble,pneumonia_deep_ensemble,,1,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_deep_ensemble/20260709_153143,0.907051282051282,0.9816020162174008,0.7979115605723324,,,0.8185500191127201,0.8923177522780965,,,0.9066874644836171,,,,,,,,,,
full_data,ensemble,pneumonia_deep_ensemble,,2,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_deep_ensemble/20260709_153716,0.8798076923076923,0.9816622835853605,0.7017221122928519,,,0.7084687151005479,0.8944783021942995,,,0.8979255547767193,,,,,,,,,,
full_data,ensemble,pneumonia_deep_ensemble,,3,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_deep_ensemble/20260709_153847,0.8878205128205128,0.975761560376945,0.8095333123468171,,,0.8062907082199686,0.8845972658514846,,,0.8838415060677126,,,,,,,,,,
full_data,ensemble,pneumonia_deep_ensemble,,4,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_deep_ensemble/20260709_154707,0.8958333333333334,0.9778544817006356,0.9237973976719958,,,0.9254646077395273,0.8586312743206095,,,0.8641970701327771,,,,,,,,,,
full_data,fll,pneumonia_resnet18_fll,,42,/vol/miltank/users/ahra/robustness-of-bayesian-deep-learning-for-uncertainty-quantification/outputs/pneumonia_resnet18_fll/20260713_000246,0.9230769230769231,0.9846592154284461,0.4636560853401689,0.5524948657987243,0.4736014922912029,0.4597822461568442,0.7341634341349579,0.5710701753247316,0.6387444796363123,0.7619748803620723,,,,,,,,,,
